"ReviewText","Rating"
"This is a nice little radio.  It has good sound quality & it's easy to tune and to set up the clock and the station presets.  The timer function is useful since it does run on batteries.  My only issue is that I wish an AC adapter was included so that I didn't always have to run it on batteries.","5"
"By far the best waterproof multi-band radio on the market.  I am purchasing my second radio only because after nearly several years of abuse from twin teenagers, it finally is starting to wear out.  I will not be without one in my bathroom.","5"
"This is a classic little gizmo. We've used one since the late '90s and, even though the OFF button has long since worn through, it still works like a charm.I've purchased others as gifts for bewildered friends and once they've spent a little time with it they love it.Target and other stores have stopped selling them as off-the-shelf retail, but I hope SONY continues to make this little C-battery shower radio and doesn't screw it up with any ""improvements.""","5"
"I have had one of these for about ten years and love it.  It lives in my shower.  The plastic on top has cracked over the years but it works fine.  i use it to listen to the local tv station news in the morning.  i just bought two more for my kids.***** Note- Since TV has gone digital, I can no longer catch the TV station in the morning.","5"
"This radio has been good - I have owned several Sony shower-type radios, and this unit's quality is among the best.  Very good sound, built very solidly, controls are easy to use and understand.  My only wish is that they had better mounting options - I have it hanging from a shower mirror now, there has got to be a better way to mount a radio, with a holster-type bracket or something...","4"
"Great reception, easy to use and good sound for a one speaker radio.","5"
"I have tried several waterproof radios and these Sony's are the only ones that work well. If the volume went a little louder I would have given it 5 stars.","4"
"The sound quality is pretty good and the radio reception is very good.  Previous shower radios we had were far worse in both areas.  I especially like the programable buttons since we each like different stations.  Even though the screen fogs the LCD is still readbale.  The only reason I gave it 4 stars is because I think the price is a bit high for a shower radio.","4"
"A wonderful product. Well-built. Very clear reception. Easy set-up. The flat, broad bottom is a great feature as it prevents tipping it over when it is placed on a surface such as a sink.Be aware that the TV channel reception feature will cease in 2009 when all transmission goes digital. Until then, enjoy it!","5"
"Now I don't have to miss ten or fifteen minutes of my favorite morning talk shows while I get ready for work.  I've got this little jewel sitting on the toilet tank where it can project sound into the entire bathroom!I love having the waterproof controls on the top and the station presets.  This radio also has very good reception, bringing in one of the weaker stations I like loud and clear.My one complaint is that it has two very little rubber pads on the bottom.  That means the designers thought of slide resistance (like when the radio sits on something made of porcelan) but they didn't do enough to prevent it.  This radio needs big high-traction rubber pads on the bottom, and then it would be perfect.","5"
"When home, I have the radio on a lot of the day, mainly talk radio.  I bought 2 of this radio in August 2000 (yes, three zeros) and they bit the dust in late 2007.  I got about 7 years of EXCELLENT performance from these radios.  I have 2 because one sits on bathroom sink and goes back & forth from bedroom to bathroom while getting dressed.  The other goes between kitchen and office constantly.  There's 5 presets for AM.  I wish there were more.  There's 10 presets for FM.  One used to be for Howard until he left (a huge Howard fan here who has not gone Sirius) and now I basically only use one for WCBS-FM (when they got smart and realized, in the immortal words of NY Daily News, that they didn't know jack), and the others go unused.  The TV channel part of this radio, I never use and couldn't comment.The radio is excellent.  The controls are responsive, the battery life is very decent, and most importantly, the reception is excellent.The reason my radios now need to be replaced (I just ordered one from Company A and will try the Sangean for the second) is that the top of the radio is covered in plastic.  After 7 years of pressing the on/off button I'm sure thousands of times, the plastic over the on/off button ate through.  The on/off button needs that plastic over it to work!!  The damn thing won't turn on/off now!!  I tried turning the volume down to zero to ""turn it off"" but the batteries do wear out and it's annoying.So I figure that 7 years of constant usage is pretty good and I am not complaining and have even come back for more!In spite of the 7-year life, I still give this radio the highest rating.  Fair is fair, right?  Can't complain about 7 years of perfect performance, can we?  I say no.","5"
"This is without a double the 'best' shower radio I have ever owned.  The reception is crisp and clear and I love the pre-programmable stations.  It is also a very attractive radio and so when not in the shower with me, it looks nice sitting on my bathroom counter.  It's very user friendly; no complicated directions.  Perfect for us 50+ technically challenged.  I would definitely recommend this product to everyone.","5"
"The only reason this doesn't get a 5 is because it isn't very loud.  I honestly didn't expect it to be, especially with a single speaker.Everything else works as advertised.  I can get TV/AM/FM/Weather stations well.  The old Curtis shower radio I had was very spotty.  Digital tuning is awesome.  The old one was analog and a real pain to lock on to stations that had a great signal.  The presets work wonderfully, and the timer feature was an added bonus.Only time will tell if it lasts though.  The Curtis died after a year and a half.  If the Sony lasts that long I will be more than happy.","4"
"Notice this unit was introduced two and a half years ago and still going strong which indicates to me people really like it and it holds up well.  I've had mine about six months.  It's got everything a radio should have and nothing it doesn't need, except maybe the digital clock.  The knob on the right top is volume.  The rest of the controls are push buttons on the top that include five presets for each of three bands.  The buttons are under a protective rubber cover so no need to worry about humidity or splashes.  It has an 18"" antenna with a little suction cup at the end so you can hook it on a mirror.  And it has a loop of twine on the back for carrying it around or for hanging it on a coat hook or something similar.I find its clunkiness sort of endearing.  The sound quality is all you could ask for, and the reception is excellent.  So for what it is, it's probably as good as it gets.","5"
"I purchased this for my dad who uses it in a basement sauna.  The radio sounds nice and is easy to use, but does need to be positioned a bit for good reception.  He is very happy with the radio.","4"
"After researching shower radios and looking at ones that cost almost twice as much, I decided on the Sony ICF-S79V and I am impressed with the following points:1. Great fit and finish.2. Not too big. Seems smaller out of the box than photos on Internet suggest. This is good for cluttered showers.3. Easy-to-use controls for clock, tuning and presets. I didn't even need to consult the manual.4. Excellent sensitivity for AM (internal ferrite antenna) and FM (a pull-out wire from the battery compartment).5. Full sound to overcome shower noise.6. Sony's decision to require 3 C batteries insures long-lasting life between battery changes.So far I have not found any weaknesses with the radio. Sony has found a niche in their shower radio. I give it the fullest recommendation, especially for the 45-dollar price (and free shipping no less) I found on Company A.","5"
"Update: I've had the unit now for about two years. It still works fine, although the material covering the on/off button has worn completely off. Actually, it started wearing off after less than a year. In light of the fact that this is designed to be a ""shower radio,"" this is really an inexcusable flaw: after all, you cannot use the radio in the shower if water will seep into the innards of radio. Fortunately, I never used the radio in the shower itself. But, still, I'd have to take at least one star, even two stars off, for this defect (which I know other reviewers have commented on as well).The radio was a little smaller than I expected, but that's good. It takes up very little room on my bathroom counter and is quite unobtrusive. The reception is generally very good, although I tend to listen to only one station (89.3 KPCC). Still, I had trouble getting good reception with my last radio (an Aiwa), so the Sony is a big improvement. Occassionally, I still get a little static (depending on where I am standing in relation to the radio), but overall I would give it a score of 4.5/5.0 in terms of reception (I still occassionally get some static). I also tested all of the TV stations, and the Sony had no problem tuning them all in. No static to speak of, although the volume was low. I would definitely recommend this radio.The sound quality is quite good for a radio as small as this. I have to crank it fairly high to hear when I'm taking a shower (even though it's waterproof, I don't put in the shower with me). However, there's not distortion at high volume.I cannot say anything about the battery life yet, but overall I'm very satisfied with the radio.","4"
"Edit:  Well it has been over 7 years since I purchased and reviewed this shower radio and it finally bit the dust.  Radio still works (though lately I need to move it around a bit for best reception)and the clock is still really hard to see.  It is the volume button that is kaput. I can only get very loud and painfully loud.  Husband tried to fix it but couldn't do it.  Seven years is pretty good, I guess. I don't see anything better on Company A, at least for this price, so I will probably purchase another of the same.  Something I did not mention in my original review:  the batteries seem to last forever.  Same number of stars for the same reasons.Original Review: This shower radio is attractive, compact and has great sound and station range. It is a 5 for the radio and a 1 for the clock. Unfortunately, the clock is very small and hard to read.  I purchased it to place on a small bathroom chest close to the sink, but could not read the digital clock from there.  If the radio is placed too high or too low, the small clock numbers are partially shadowed by the clock frame.  There is no back light which adds to the difficulty.  I had to place it on the sink vanity right next to where I stand and I still have to bend down slightly to check the time. If having great sound in a shower radio is really what matters to you, this Sony is for you.  If you really need a clock in the bathroom, this is not the one for you.","3"
"This radio is nice with digital display and nice membrain push buttons. the battery capacity is good.. lasts a long time.. the thing that is disapointing is that you can not recieve any weather stations even though other radios in the area do!! also the am reception is no better than the 20 year old radio I replaced..","4"
"The radio seems good at first but they don't hold up to long-term use in the shower. I've had two of these which have died after several months of use, and am trying a different brand instead.","2"
"I selected this radio for myself several years ago and I have found that all claims for it are true.  It has excellent reception, clear sound, and the batteries last forever.I don't use mine in the shower itself, but sitting on the cabinet. Volume is very good.My recent purchase was a gift; there was no other shower radio that seemed to work as well. They were cheaper, but if they don't work, what have you gained?","5"
"Sony does it again.  They have put together a great radio for the bathroom.  It is easy to set up the time, presets, etc.  The sound and reception are great.  The controls are on top and protected.  The display could be brighter and I wish it had a way to hang it on the wall when not in use (it comes with a cord for hanging in the shower), but it is compact and does not take up too much space on the counter and it looks nice.  I haven't actually put it in the shower since I can hear it just fine from the counter.","4"
"If your looking for a radio for your shower, then look no further.  This gets great reception and the timer to shutoff feature is very handy.","5"
"This product gets used 20-40 minutes per day on average. I also use it around the house as a portable radio so it gets 1-3 hrs of use maybe once every other week.  They say the battery life is 80 hrs, but that must be if you use it 80 straight hours.  We received the radio in early March, put in 3 batteries, and they are still going strong (it is now December).  Amazing.  Sometimes I am shocked when I find a consumer electronic product that works well, works simply, and works reliably.  This is one of those products.","5"
"Reception is outstanding.  Easy to set up stations.  Timed on/off is automatic. Easy to read display. Great sound for a mono speaker.  Battery life is amazing.  Worth the price.  I would happily repeat the purchase if I manage to wreck this radio.Update:  The TV function of this radio is not functional with the digital TV change over.","5"
"Very easy to use basic functions. Good tone, sufficient volume. Don't know what I would change, if I could. Well done.","5"
"Worked well, but after about one year it died.  I'm guessing water got into it.  My daughter used it in her shower, and I'm thinking she allowed it to be directly exposed to the shower.","2"
"I was given this shower radio 13 years ago as a gift.  I have listened to NPR in the shower almost every day since then, and it has lasted and performed well.  Finally the plastic cover over some of the buttons on top started to crack and break off, so I just bought a new one.  It lasts many months (6 months?) on 3 'C' batteries. The reception is pretty good.  I was hoping that Sony would have made it a bit more modern in appearance, but it looks decent enough for a shower radio.  I like the countdown timer, as I can turn it on for 30 minutes when I take a shower, and by the time I am done dressing it shuts off automatically.  Thus, I don't have to get back in the shower (wet floor) to turn it off.","5"
"I have to say, this radio works flawless in my shower.  I've had it for a little over 3 months and I listen to it daily for about 15 minutes at a time and I still have yet to change the batteries on it (2 AA I believe).  Prior to this shower radio I had a Brookstone am/fm shower radio which took 4 C batteries and I would have to change them about once a month.  I get great reception of my FM stations and I even get some TV audio through it, to listen to the Football games.  It's very small and sits nicely on my pedastel and comes with a suction cup antenna.  All in all, I strongly recommend this shower radio over any other on the market.  No problems, no complaints....","5"
"We've had ours for a year, use it daily (in the shower and all over the house), and it still looks and works like new. We may have replaced the batteries once. Maybe not, I can't remember.Keep in mind that it's not designed or sold as a hi-fi radio. It's not stereo, and the speaker is not large enough to provide a wide frequency response. But for its size and shape, it's as loud and clear as it can possibly be.You will never find a better radio for use in the shower: the reception is outstanding. The speaker is clear and loud enough to hear in the shower. The case is attractive and tough. The controls are easy to operate, even with wet hands. How often do you buy a product that's reasonably affordable and absolutely flawless?Update 11/7/08: My wife still won't just leave this radio in the shower, to my occasional chagrin. She carries it around the house to listen to NPR while she works on stuff and I can never find it when I want it. Today she dropped it on our hardwood floor. The battery door popped off, and and the batteries spilled out. She put them back in and NPR was again heard from the radio. Why haven't you bought one of these yet?Update 8/31/2010: Still going strong. This radio is no longer available, but theICFS79Wseems to be an able replacement. What a workhorse this radio has been!","5"
"I've been using these for over a year now.  Basically, in a quiet environment these sound pretty good.  They aren't as good as similarly-priced studio-class headsets, but you're paying for the noise cancelling.  The raw capability is pretty decent, and has acceptable detail in treble, vocal, and bass ranges.The noise cancelling works pretty well.  I've taken these on several intercontinental flights and they do a decent job of blocking out engine rumble and screaming kids.  They also do a decent job of blocking out adult human voices, which is nice in the office.However, I must have pretty big ears, and I've found that the foam cups aren't quite thick enough to adequately push the driver away from my outer ear.  After 2 or 3 hours of use my ears start to ache a bit.The cord is plenty long, and can be disconnected in the middle to link to an optional Sony wired remote control.  An adapter to convert the standard 1/8th inch stereo jack to the dual 1/8th inch jacks in many airplane seats is included.The thing that I don't like about this is that I find these uncomfortable when I try to lean my head against the window in an airplane and sleep.  I think that the MDR-NC11's might have been a better choice in that regard.They're also kind of bulky unless you have a large carry-on to keep them in.  I'm paranoid about putting these in the seat pocket in front of me, since the MDR-NC20's come with a soft bag instead of a rigid clamshell like the Bose headsets.  I haven't had any spills yet, but active travellers may wish to find a case that's more rigid.All in all, I'm pretty happy with these.  The natural audio sound and the noise cancelling are plenty sufficient for the price... I couldn't justify the $300 for Bose unless I needed the protective clamshell and had ears that fit perfectly into their earcups.","4"
"I will admit that I recently gave up my Sony Headphones for the Bang and Olufsen A8's ----- however, that was more for portabilities sake, than soundwith regards to sound, this is the BEST pair of headphones that I have usedThe noise cancelling features are excellent! -- putting these things on, along with the noise cancellers, allows you to hear sounds that you never knew existed within many of your favorite songsI compared these headphones, head to head, on an airplane, against the Bose Quiet Comfort 2, and there was no difference in sound - both performed excellently, and equally, within the airplane environment ---- however, the Sony ones were more comfortable and MUCH cheaperDon't even waster your time with the Bose Quite Comfort ---- grab a pair of these and you'll fall in love quick!","5"
"I bought these thinking they were the ticket to noise-free, pleasant air travel.  They fall short for two reasons.  The first is that they just don't cancel that much noise.  If you're not listening to music and just compare the difference between having noise cancellation on and off, it's just not that great - partly because of the technology and partly because of the fit.  To quantify this, the noise canceling Sony headphones give 10dB of noise reduction whereas the passive David Clark H10-00 headphones for roughly the same price give 24dB just because of the better seal.  The second problem is that they generate noise of their own.  If it's not that noisy to start with they actually seem to generate a slight buzz.  So I'd recommend either getting a pair of earplugs, or a set of headphones with a better seal.","3"
"I've owned these for years. I used to fly two round trips a week, and I wore these constantly, whether or not there was any reason to (in flight entertainment, a CD player).The first benefit is that the noise reduction made speech more audible. I could hear the person in the next seat better, and, in fact, I found that I could eavesdrop on people a row or two away, since the noise that would normally have masked their conversation was masked, but the speech came through.The loud, constant background sound in airplanes is very draining. I was more likely to be able to nap with these on, and I was more likely to be able to concentrate on reading with less background noise.Don't get a unit that simply insulates the sound - you might as well use earplugs or sealing earbuds. There is nothing wrong with that solution, it is just that the solution of generated countersound (exactly out of phase, exactly the right amount and frequency for the sound that is incoming), especially when the countersound is based on microphones that are right at the earphones - as far as I am concerned, nothing works as well.Microphones that are placed in an off-headphone device can't tell where the headphones are direction, or what in the environment might be changing the sound at the headphones. This effect is not as important at low frequencies, but it becomes more important at higher frequencies, so this unit can provide more coverage. The design is simply the best possible - microphones as close to the ear as possible is a huge design benefit.Well, being in a quiet environment works better, but that is not always available.When you are flying, especially if you fly a lot, small incremental increases in comfort really are worth it. These cost me less than a quarter per flight, have lasted years and are still going strong.Sound quality was fine. I could head spoken voice programming just fine, and, far as I was concerned, music was enjoyable. Airline provided programming was much better than the provided headphones.","5"
"I have used the headphones for 2 years -- they offer a material reduction in the ""droning"" noise on airplanes.Even when I am ready to sleep and I turn my music off, I leave the headphones on and it reduces the ambient noise.I think you arrive much less fatigued.","5"
"I own these and the Bose Quiet Comfort 2 ($250.00) and I can honestly tell you the Bose phones are NOT impressively better and certainly not worth $250.00.","5"
"I have owned these for over two years and wore them about 30 times, mostly on plane rides.I have a relatively small head, so I keep them at the first expansion level.  Even so, there is a lot of pressure.  After about an hour they start to hurt my ears.  I have tried to ""stretch"" them, but they always return to the same size.  I also put extra foam padding in the ear cups, which helped a little.They still have good sound quality, and cut noise- although they are not as effective as when I first bought them.I tried the new Bose.  They fit better and they do a much better job of eliminating noise, but of course they are much more expensive.","3"
"VHS-C is out of date these days, but these are just as good a quality as they were when they were the main format. Recorded a few things with my old camcorder, no issues.","5"
"A very good product.","5"
"These tapes worked nicely in my old JVC camcorder. They did make a bit of noise when recording and playing back, though. For some reason other tapes didn't do this. But it was a very faint sound, and I am happy.","4"
"I cannot find thm anywhere else!!  You all have a good price for them too. I wonder if I may order more? But first I'd like to find the ones I needed!! You sent them to the Wrong place!","1"
"havent had chance to use the tapes in camcorder yet. I bet i will use this year welll i hope","5"
"I recommend this products but today may Concorde not use more but it is good  when I have 6 years ago","4"
"I have only used it one time and so far I am quite satisfied. Will order again in the future.","5"
"worked just as i needed,, I know its old style ,,but hey this works for me and my older video camera","4"
"this tapes came out o.k just like i expected for my camcorder real nice colors and easy to deal with.","5"
"These are great tapes and are getting harder to find,I love my old camera and these tapes keep it working for me.","5"
"These tpes fit perfectly and have been very reliabl eon my video shoots. I will be purchasing more in the future.","5"
"She loves these!  Although Prime is no longer a 2 day process, she still received it in soon enough to take more recordings of her grandchildren.","5"
"These Maxell 8 mm camcorder tapes are a pretty good product.  I bought these years ago when I needed to borrow my brother's camcorder that requires 8 mm tapes.  Nowadays, they're getting harder and harder to find, as everything now is digital/hard disk.  The picture and sound quality on these tapes isn't quite as good as the more expensive 8 mm metal tapes, but it's decent enough to do an adequate job of capturing your moments.  I swear, the picture and sound quality on the 8 mm camcorders and 8 mm metal tapes is sometimes better than some of the top-of-the-line hard disk camcorders.  I have a hard disk camcorder, but sometimes I wish I had an 8 mm camcorder.I recommend these Maxell 8 mm tapes, but I would try to get the metal kind if you want REALLY good picture and sound quality.","4"
"It works for me. That's all it has to do. It was and still is, an interesting idea who's time came and is still with us.","5"
"I've had my Palm IIIx for over a year now, but I'm going to have to get another, because I dropped it. The Palm didn't fall far -- 3 feet or so -- but it is now useless. White lines cover the display, and the digitizer no  longer works reliably. I have tried opening up the case and re-seating the  circuit boards, which fixed most of the problems, but the digitizer is  permanently inaccurate. Even with re-calibration of the digitizer using  preferences, the location the Palm thinks I'm hitting with the stylus is  wrong, and this makes using the Palm impossible.I bought the slimline  leather case, but this clearly failed to protect the Palm in any way. Also,  the velcro has now come unstuck, so my Palm won't stay in the case.This  is a real shame, as my Palm IIIx is indispensable. I bought Intellisync  software to syncrhonize it to the calendaring software I have on my PC, and  I use it every day to navigate my schedule. Combined with the address book  for names and phone numbers, I have one place to work out what I'm supposed  to be doing and whom I'm doing it with.I don't use the other  applications much. I tried out the e-mail application, but it is way too  simplistic. I get over 200 e-mails a day, and I really need e-mail folders  with automatic filtering to manage that kind of volume. I use Eudora, and  the Palm e-mail application doesn't support its folders or filtering. I  can't even convince it to just download the messages left in my  &quot;in&quot; box after all the others have been filtered out.Being  able to upgrade the operating system on the IIIx turned out to be  important. Version 3.3 of PalmOS supports infra-red sync with a laptop.  This is a godsend when I'm travelling, and for syncing during long  meetings. Being able to upgrade easily from PalmOS 3.1 made it  possible.I have also downloaded a few games to while away long plane  trips -- PocketChess is my favourite. Very easy to play -- just drag 'n'  drop the pieces.I have looked at the Handspring Visor as a replacement,  but lack of upgradeabile OS is a key sticking point. Handspring devices are  stuck at Palm OS 3.1, and Handspring's code seems to have diverged at this  point with no hope of picking up any changes post-version 3.1. Long term,  this could turn into a real problem assuming Palm continues to improve  PalmOS. The Springboard expansion slot is a great idea, but there are so  few expansion cards available that its utility is a joke. Color cases  looked cool -- until I saw them in real life vs. a photo on the web. They  look kinda cheap &amp; nasty.So, I'll probably buy another Palm IIIx.  The IIIe isn't expandable, and I can't see how color is so useful that it  justifies the staggering price of the IIIc. The Palm V looks cool but I'm  even more worried about its fragility, and the Palm VII could be great if  it could actually surf the web, rather than use extraordinarily limited  &quot;web clippings&quot;.","3"
"The palm will certainly revolutionize the way you arrange your life. At the touch of a button, you can connect it to your PC and transfer all of its information (which also means you can input information to your palm  from your PC). There's a myriad of freeware available on the net that will  enhance the performance of the Palm IIIx. The screen is great for viewing.  4MB is more than you'll ever need (I have many programs loaded, and  thousands of phone numbers and appointments, and I only use 1.3 MB).The  great advantage of the Palm IIIx is that it uses batteries (versus the Palm  V and Vx, which are rechargeable), which means you don't have to carry your  cradle when you travel, and you can get batteries for it anywhere! Small,  lightweight, highly efficient. I highly recommend it.","5"
"Pretty easy to use and down load programs for someone that can spell kompooter 2 out of 3 times.","4"
"Having used a paper Daytimer for years, I was a little skeptical about going electronic with my datebook and phone listing.  Boy, have I been converted!  The Palm IIIx (my second Palm - the first being a III) is, for  me, a great value.It has enough memory for anyone but the most  compulsive note-taking, yellow page totin' workaholic among us.  (I  download an average of 300 Palm formatted web pages a day and have had no  problem with space in memory at all.  I also keep about 700 phone listings  and several hundred appointments in the unit at all times)  It has the  improved screen and processor versus the III.  And it has the benefit of  the Palm community of software developers that is what sets Palm devices  apart from Windows CE (and other) devices.I like the fold-over cover  both for protection and for the Star Trek communicator look :) and feel.  The backlight takes a little getting used to.  It is not useful at all for  dim daylight use, but works just fine in dark situations.I really want  the Palm Vx for the sexy size and industrial feel, but I have no real  reason to move away from a device that does everything I need and more (and  costs a lot less).","4"
"I have had my Palm IIIx for almost 5 years now, and it is still working as well as the day I bought it!  I am more than satisfied with Palm products, and am currently looking into a Tungsten as an upgrade.  The Windows based palmtops are nice too, but they cannot beat the Palm's reliability and ease of use.  The software is also very stable and easy to use.  This is the only device of its kind I own that has never lost data or become corrupted.  Reliability goes a long way with me, so I give it 5 stars!","5"
"The big questions these days is what organizer to get. I'll assume you are reading these reviews because you already know that the Palm OS beats CE any day. So the choice is a Palm Vx, a Palm V, a IIIx or a Visor. I can't recommend the Visor right now due to the horrible problems people are  having with Handspring...maybe in another year, but not now.The new Vx  is a good choice, lots of memory and the other advantages of the Palm V  like a better screen, and rechargeable battery. But the darn thing is still  overpriced. If money is no problem though, I'd probably go with the Vx.The V is good too, but only 2 meg of memory...yuck! Now, 2 meg of memory  is going to be enough for a lot of people. If all you want to do is the  basic appointment/phone book/to-do stuff, 2 meg is more than you'll ever  need. But that's it...you're stuck with 2 meg and can't upgrade (easily).  If you are interested in using your Palm to do internet stuff, grab  webpages with AvantGo, play games, read books, etc. you're going to find  yourself a bit squeezed by 2 meg. You can still do quite a bit, but it's a  bit more work to manage your space.Now, for less money you can get the  IIIx. You'll have twice as much memory, and the ability to upgrade. I  personally put on the TRG xtra xtra pro board which gave me 4 meg more of  RAM and 2 meg more Flash...it's like having an 11 meg Palm! Really great.  Of course, I bought this before the Palm Vx came out, today it's not quite  as good a deal to do.One other reason I like the Palm IIIx is that I  have a lot of add-ons that only work with it...the Palm Navigator  (compass), the Weatherguide, Landware's GoVox voice recorder, etc. I don't  believe these will fit a Palm V. Of course, it goes both ways....Palm's new  33.6 modem and the new wireless Omnisky modem only fit the Palm V.I do  believe the Palm V has a better screen, it doesn't seem to have the streaks  that a lot of the Palm IIIx's have. And there's no doubt it has a certain  &quot;coolness&quot; factor. Most of my friends at work went with the Palm  V. But they are fairly impressed with the space and the accessories I have  for my Palm IIIx.","4"
"I have to say that I've grown very dependent on my IIIx.  I'd give it a score of 5 except for the streaking problem.  Mine didn't do this right away.  It started hapening about 6 months after I began to use it.  Sometimes its there sometimes it isn't.  When its there, the streaking  (looks like water was spilled on a sheet of ink writing) can make the  screen totally unreadable.  Five minutes later, all can be fine.  PDA need  to be dependable.  Mine isn't always.  Before I started reading other  reviews, I thought mine was just broken.  I was considering buying another  but not if by luck, I get another &quot;streaker&quot;.  Even though I like  the IIIx, its reasonably priced (though still expensive), has great  software options, I'd be cautious about buying another one.  Probably  wouldn't go with the IIIx if I had known about the streaking problem in  advance.","3"
"I absolutely love my Palm IIIx.  Originally, my wife ordered a Handspring Visor for my birthday.  Six weeks later, with no indication of when (if ever) the Visor would be shipping, she cancelled it and ordered the Palm  IIIx for me instead.  I've been playing endless with it since.I find,  for example, it's easier to write on the PDA than on paper in a moving car;  hence, car rides can be much more productive.Then I found out about  downloading games from the Internet.  I've been wasting endless amounts of  time playing a beloved game from my college days (&quot;Rogue&quot;).","5"
"This is my first DVD after thinking about it for two months.  I've only purchased it since DVD's are entering the Rental market.  With 500 lines of resolution (Using the S-video connector cable), this system has the same  picture quality of any current DVD player (dont be fooled!), The sound can  still be decoded for dolby surround.  Great Buy!","5"
"This dvd player is cheap for a reason. You get what you pay for. Most of the time this player works fine. But sometimes the picture will cut out and give you just a blue screen. You can sometimes just tap the machine and it  comes back on, other times you have to stop the movie and open the tray  just to get rid of the blue screen. Luckily this doesn't happen that often.  If you don't have a lot of money to spend on a dvd player, go for it, but  if you can spend more i would recommend something on the higher end of the  scale.","3"
"I've had the displeasure of owning two RCA brand DVD players and neither one made it more than a year before breaking.  I had this DVD player and a Proscan DVD/DIVX (which the salesman at [...] SWORE was the best that money could buy).  The RCA DVD just quit working entirely after 11 months (microprocesor).  My [$] Proscan DVD player now displays a ""NO DISC"" message seemingly at random, and for no particular reason.  Sometimes you can put a disc in and it will play the first time, others you have to try it a few times, and on the worst days you may have to try 15-20 times and it still may not work.In both cases I called RCA, sat on hold for some ridiculous amount of time, spoke to someone in technical support who knew nothing about technical support, and was ultimately told it would cost more to repair than to replace.RCA's warranty is useless, their technical support line is an exercise in futility, and I personally don't think it's worth the money to repair any of their poorly engineered products.  I've learned my lesson with RCA and will specifically avoid their products in the future.","1"
"Gave it to my brother - not because the first one broke!  I've had it for a year now - and not ONCE did it ever give me a problem - watch the matrix regularly.  I get rental DVD's (more scratched - usually &quot;more  difficult to play&quot;) about twice a week - and in the last 6 months of  renting so frequently I have never had a disc that gave me a problem.Overall, I think there's no reason to buy a more expensive DVD player -  like cd players, they're one and the same unless you're really descriminate  about quality or features not detectable to an average consumer.","5"
"I was initially concerned about buying the RCA 5220P DVD player after several of the reviews I read here. However, I decided to give it a try and am thoroughly glad I did. Great picture, great sound! Plenty of features. I  have not experienced a single problem with error messages on any of the  DVD's I've purchased. This is one great little machine for the price!","5"
"Not having either a DVD or CD player (I just feed discs to my iMac), I found the discounted price on this model to be all the rationale I needed to invest in such a device.  It's capable of producing flawless images and sounds--unless it chooses not to acknowledge the presence of a disc in its drive, which happens far too often with my temperamental (fastidious?) machine.  I would also advise prospective purchasers to check dimensions, as this model requires extra deep shelves.  Finally, its remote switch is more likely to be compatible with GE or other RCA monitors than with  Philips, Magnavox, or Sylvania monitors.  (It may be important to remember that  a VCR plus DVD assembly requires running the latter in &quot;auxilliary mode,&quot; which is hidden away somewhere in my set's menu choices and virtually inaccessible.)  In short, the machine has done little to alter my high regard for similar products produced by Sony, Panasonic, and other Japanese manufacturers.","3"
"I bought this player about a year and a half ago.  It worked great (for about 3 months).  It played all the DVDs and CDs.  Unfortunately, it cannot read VCDs or CD-R/RWs.  For most people that doesn't matter, I guess.  However, only after about 3 months of light usage, the player started to act-up.  Sometimes, it won't read the DVDs--the player indicated &quot;no disc&quot; in player.  I unplugged it and it worked after re-plugging it 1 minute later.  Then, it doesn't work again, and I repeated the same procedure of unplugging.  Finally, I sent the player back to RCA.  Since it was still under warranty, all I had to do was pay for shipping.  It came back after about a month.  It worked, and then I started to see the problem again within a couple of days. I was confused.  Why does it work sometimes but sometimes it fails to work?  So, I tested it out to see the prob. myself.  It appeared that the disc tray motor sounded weak, and being unable to read the disc, I thought, could be due to the fact that RCA had provided a weak motor part.  I was half right.  I removed the plug from the UPS/power supply and plugged it directly into the wall.  Ever since, the player was plugged directly into the wall, it shows no problem.  I think I may have found a solution (for now)--the difficulty in reading the disc, I concluded, was due to lack of power [believe it or not].  Well, if you have the same problem, try unplugging it and have a dedicated power supply for this player. It might work.Beside this, the machine is good.  It played every single DVDs I've ever rented or bought. I have this hooked up to my reciever through TosLink (optical cable).  The sound is excellent--good proportion of sound from center, satellite, rear and subwoofer.  It plays CD but it takes a second or 2 to skip to songs.  Basically, don't expect it to play it like a real cd player.  It sounded just as good though.  The picture quality is excellent.  Eventhough I don't have an HDTV, I could still clearly see the improvement over the VHS, or BETAMax tapes. I'm getting rid of it now because I want a new and better player that also plays VCDs.","2"
"This is a simple, no frills, no gimmicks radio.  Believe it or not, it was hard to find a radio with those qualities.  Modern radios are teeny-tiny, and have tons of &quot;features&quot;.  I needed this radio for someone who was visually impaired, had severe arthritis, and was well beyond the age of dealing with multi-functional gadgets.  Fortunately (?) GE is still in the business of making things &quot;the old fashioned way&quot;.To me, the GE brand has always meant &quot;cheaply made&quot;.  To be fair, it once meant superior quality and cutting-edge innovation, but GE along with General Motors and a few other &quot;Super Conglomerates&quot;, took a vacation from quality and innovation in the latter half of the last century. Now they're madly playing catch-up, and this little radio, even though it's a throwback, is the first sign I've seen that they're making progress.It's a simple am/fm radio.  It's a little too bulky, has very nice monoraural sound, and the knobs are a bit too small for arthritic fingers.  Still, it's just what I needed, and it's the first GE product I've intentionally purchased in over thirty years.  Either my standards are coming down, or they're actually improving their quality.","4"
